CADCellName,Label,X,Y,Z,XANG,YANG,ZANG,SC_X,SC_Y,L,K0L,K1L,K2L,K3L
K17_5A3,K17_5A3,0,0,1675.6941,0,0,0,0.000650244,0.001036466,2.3276,0,0,0,0
K17_5B,K17_5B,0,0,1678.0217,0,0,0,0.000718313,0.000937818,3.0441,0,0,0,0
K17_5C,K17_5C,0,0,1681.0658,0,0,0,0.000822639,0.000816905,3.0441,0,0,0,0
K17_5D,K17_5D,0,0,1684.1099,0,0,0,0.000938621,0.000709042,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1687.154,0,0,0,0.001062139,0.000620495,0.0342,0,0,0,0
Q17601,Q17601,0,0,1687.1882,0,0,0,0.001063588,0.000619658,0.0534,0,0.040269341,0,0
BPM17601,BPM17601,0,0,1687.2416,0,0,0,0.001064709,0.000619025,0,0,0,0,0
Q17601,Q17601,0,0,1687.2416,0,0,0,0.001064709,0.000619025,0.0534,0,0.040269341,0,0
DAQ2,DAQ2,0,0,1687.295,0,0,0,0.001063541,0.000619731,0.027,0,0,0,0
K17_6A1,K17_6A1,0,0,1687.322,0,0,0,0.001062373,0.000620428,0.328,0,0,0,0
XC17602,XC17602,0,0,1687.65,0,0,0,0.001047963,0.000628914,0,0,0,0,0
K17_6A2,K17_6A2,0,0,1687.65,0,0,0,0.001047963,0.000628914,0.3949,0,0,0,0
YC17603,YC17603,0,0,1688.0449,0,0,0,0.001030705,0.000639527,0,0,0,0,0
K17_6A3,K17_6A3,0,0,1688.0449,0,0,0,0.001030705,0.000639527,2.3212,0,0,0,0
K17_6B,K17_6B,0,0,1690.3661,0,0,0,0.000931554,0.000709508,3.0441,0,0,0,0
K17_6C,K17_6C,0,0,1693.4102,0,0,0,0.000809471,0.000816511,3.0441,0,0,0,0
K17_6D,K17_6D,0,0,1696.4543,0,0,0,0.000700291,0.000934974,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1699.4984,0,0,0,0.000610399,0.001060757,0.0342,0,0,0,0
Q17701,Q17701,0,0,1699.5326,0,0,0,0.000609547,0.00106223,0.0534,0,-0.041673538,0,0
BPM17701,BPM17701,0,0,1699.586,0,0,0,0.000608903,0.001063349,0,0,0,0,0
Q17701,Q17701,0,0,1699.586,0,0,0,0.000608903,0.001063349,0.0534,0,-0.041673538,0,0
DAQ2,DAQ2,0,0,1699.6394,0,0,0,0.000609622,0.001062103,0.027,0,0,0,0
K17_7A1,K17_7A1,0,0,1699.6664,0,0,0,0.000610331,0.001060876,0.3336,0,0,0,0
XC17702,XC17702,0,0,1700,0,0,0,0.000619127,0.001045496,0,0,0,0,0
K17_7A2,K17_7A2,0,0,1700,0,0,0,0.000619127,0.001045496,0.25,0,0,0,0
YC17703,YC17703,0,0,1700.25,0,0,0,0.000625929,0.001034024,0,0,0,0,0
K17_7A3,K17_7A3,0,0,1700.25,0,0,0,0.000625929,0.001034024,2.4605,0,0,0,0
K17_7B,K17_7B,0,0,1702.7105,0,0,0,0.000700951,0.000923383,3.0441,0,0,0,0
K17_7C,K17_7C,0,0,1705.7546,0,0,0,0.000809466,0.000794566,3.0441,0,0,0,0
K17_7D,K17_7D,0,0,1708.7987,0,0,0,0.0009293,0.000678919,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1711.8428,0,0,0,0.001056304,0.000583694,0.0342,0,0,0,0
Q17801,Q17801,0,0,1711.877,0,0,0,0.001057789,0.000582794,0.0534,0,0.044678102,0,0
BPM17801,BPM17801,0,0,1711.9304,0,0,0,0.001058847,0.00058209,0,0,0,0,0
Q17801,Q17801,0,0,1711.9304,0,0,0,0.001058847,0.00058209,0.0534,0,0.044678102,0,0
DAQ2,DAQ2,0,0,1711.9838,0,0,0,0.001057381,0.000582786,0.027,0,0,0,0
K17_8A1,K17_8A1,0,0,1712.0108,0,0,0,0.001056002,0.000583492,0.3292,0,0,0,0
XC17802,XC17802,0,0,1712.34,0,0,0,0.001038977,0.000592157,0,0,0,0,0
K17_8A2,K17_8A2,0,0,1712.34,0,0,0,0.001038977,0.000592157,0.25,0,0,0,0
YC17803,YC17803,0,0,1712.59,0,0,0,0.001026102,0.000598967,0,0,0,0,0
K17_8A3,K17_8A3,0,0,1712.59,0,0,0,0.001026102,0.000598967,2.4649,0,0,0,0
K17_8B,K17_8B,0,0,1715.0549,0,0,0,0.000901459,0.000675,3.0441,0,0,0,0
K17_8C,K17_8C,0,0,1718.099,0,0,0,0.000755994,0.00078587,3.0441,0,0,0,0
K17_8D1,K17_8D1,0,0,1721.1431,0,0,0,0.000625372,0.000908696,2.2856,0,0,0,0
XC17900,XC17900,0,0,1723.4287,0,0,0,0.000543115,0.001005967,0,0,0,0,0
K17_8D2,K17_8D2,0,0,1723.4287,0,0,0,0.000543115,0.001005967,0.3513,0,0,0,0
YC17900,YC17900,0,0,1723.78,0,0,0,0.000532147,0.001021224,0,0,0,0,0
K17_8D3,K17_8D3,0,0,1723.78,0,0,0,0.000532147,0.001021224,0.4072,0,0,0,0
DAQ3,DAQ3,0,0,1724.1872,0,0,0,0.000520087,0.001038987,0.3533,0,0,0,0
Q17901,Q17901,0,0,1724.5405,0,0,0,0.00051036,0.001054733,0.0534,0,-0.04292458,0,0
BPM17901,BPM17901,0,0,1724.5939,0,0,0,0.000509525,0.00105591,0,0,0,0,0
Q17901,Q17901,0,0,1724.5939,0,0,0,0.000509525,0.00105591,0.0534,0,-0.04292458,0,0
DAQ4I,DAQ4I,0,0,1724.6473,0,0,0,0.000509871,0.001054668,0.9181,0,0,0,0
XC17950,XC17950,0,0,1725.5654,0,0,0,0.000527932,0.001012771,0,0,0,0,0
YC17950,YC17950,0,0,1725.5654,0,0,0,0.000527932,0.001012771,0,0,0,0,0
DAQ4J,DAQ4J,0,0,1725.5654,0,0,0,0.000527932,0.001012771,1.6346,0,0,0,0
LI17END,LI17END,0,0,1727.2,0,0,0,0.00056877,0.000939491,0,0,0,0,0
LI18BEG,LI18BEG,0,0,1727.2,0,0,0,0.00056877,0.000939491,0,0,0,0,0
K18_1A,K18_1A,0,0,1727.2,0,0,0,0.00056877,0.000939491,3.0441,0,0,0,0
K18_1B,K18_1B,0,0,1730.2441,0,0,0,0.000666162,0.000806983,3.0441,0,0,0,0
K18_1C,K18_1C,0,0,1733.2882,0,0,0,0.000783033,0.000686321,3.0441,0,0,0,0
K18_1D,K18_1D,0,0,1736.3323,0,0,0,0.000911547,0.000584277,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1739.3764,0,0,0,0.001047104,0.000511421,0.0342,0,0,0,0
Q18201,Q18201,0,0,1739.4106,0,0,0,0.001048682,0.000510831,0.0534,0,0.043196905,0,0
BPM18201,BPM18201,0,0,1739.464,0,0,0,0.001049938,0.00051051,0,0,0,0,0
Q18201,Q18201,0,0,1739.464,0,0,0,0.001049938,0.00051051,0.0534,0,0.043196905,0,0
DAQ2,DAQ2,0,0,1739.5174,0,0,0,0.001048774,0.00051138,0.027,0,0,0,0
K18_2A1,K18_2A1,0,0,1739.5444,0,0,0,0.001047575,0.000512123,0.3256,0,0,0,0
XC18202,XC18202,0,0,1739.87,0,0,0,0.001032904,0.000521217,0,0,0,0,0
K18_2A2,K18_2A2,0,0,1739.87,0,0,0,0.001032904,0.000521217,0.3878,0,0,0,0
YC18203,YC18203,0,0,1740.2578,0,0,0,0.001015511,0.000532631,0,0,0,0,0
K18_2A3,K18_2A3,0,0,1740.2578,0,0,0,0.001015511,0.000532631,2.3307,0,0,0,0
K18_2B,K18_2B,0,0,1742.5885,0,0,0,0.000913063,0.000612404,3.0441,0,0,0,0
K18_2C,K18_2C,0,0,1745.6326,0,0,0,0.000786565,0.000737065,3.0441,0,0,0,0
K18_2D,K18_2D,0,0,1748.6767,0,0,0,0.000672207,0.000875335,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1751.7208,0,0,0,0.000576684,0.001021336,0.0342,0,0,0,0
Q18301,Q18301,0,0,1751.755,0,0,0,0.000575768,0.001023032,0.0534,0,-0.044170216,0,0
BPM18301,BPM18301,0,0,1751.8084,0,0,0,0.000575023,0.001024475,0,0,0,0,0
Q18301,Q18301,0,0,1751.8084,0,0,0,0.000575023,0.001024475,0.0534,0,-0.044170216,0,0
DAQ2,DAQ2,0,0,1751.8618,0,0,0,0.000575644,0.001023504,0.027,0,0,0,0
K18_3A1,K18_3A1,0,0,1751.8888,0,0,0,0.000576304,0.001022403,0.3312,0,0,0,0
XC18302,XC18302,0,0,1752.22,0,0,0,0.000584451,0.0010087,0,0,0,0,0
K18_3A2,K18_3A2,0,0,1752.22,0,0,0,0.000584451,0.0010087,0.25,0,0,0,0
YC18303,YC18303,0,0,1752.47,0,0,0,0.000590815,0.000998409,0,0,0,0,0
K18_3A3,K18_3A3,0,0,1752.47,0,0,0,0.000590815,0.000998409,2.4629,0,0,0,0
K18_3B,K18_3B,0,0,1754.9329,0,0,0,0.000661838,0.000899157,3.0441,0,0,0,0
K18_3C,K18_3C,0,0,1757.977,0,0,0,0.000765751,0.000783917,3.0441,0,0,0,0
K18_3D,K18_3D,0,0,1761.0211,0,0,0,0.000881261,0.000680417,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1764.0652,0,0,0,0.001004094,0.00059434,0.0342,0,0,0,0
Q18401,Q18401,0,0,1764.0994,0,0,0,0.00100553,0.000593516,0.0534,0,0.04043247,0,0
BPM18401,BPM18401,0,0,1764.1528,0,0,0,0.001006687,0.000592875,0,0,0,0,0
Q18401,Q18401,0,0,1764.1528,0,0,0,0.001006687,0.000592875,0.0534,0,0.04043247,0,0
DAQ2,DAQ2,0,0,1764.2062,0,0,0,0.001005672,0.000593522,0.027,0,0,0,0
K18_4A1,K18_4A1,0,0,1764.2332,0,0,0,0.00100461,0.000594176,0.3268,0,0,0,0
XC18402,XC18402,0,0,1764.56,0,0,0,0.000991577,0.000602114,0,0,0,0,0
K18_4A2,K18_4A2,0,0,1764.56,0,0,0,0.000991577,0.000602114,0.25,0,0,0,0
YC18403,YC18403,0,0,1764.81,0,0,0,0.000981658,0.000608375,0,0,0,0,0
K18_4A3,K18_4A3,0,0,1764.81,0,0,0,0.000981658,0.000608375,2.4673,0,0,0,0
K18_4B,K18_4B,0,0,1767.2773,0,0,0,0.000885932,0.000677554,3.0441,0,0,0,0
K18_4C,K18_4C,0,0,1770.3214,0,0,0,0.000775292,0.000777413,3.0441,0,0,0,0
K18_4D,K18_4D,0,0,1773.3655,0,0,0,0.000676322,0.000887937,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1776.4096,0,0,0,0.000594436,0.001005361,0.0342,0,0,0,0
Q18501,Q18501,0,0,1776.4438,0,0,0,0.000593655,0.001006734,0.0534,0,-0.038595164,0,0
BPM18501,BPM18501,0,0,1776.4972,0,0,0,0.000593052,0.001007842,0,0,0,0,0
Q18501,Q18501,0,0,1776.4972,0,0,0,0.000593052,0.001007842,0.0534,0,-0.038595164,0,0
DAQ2,DAQ2,0,0,1776.5506,0,0,0,0.000593679,0.001006874,0.027,0,0,0,0
K18_5A1,K18_5A1,0,0,1776.5776,0,0,0,0.000594308,0.00100586,0.3324,0,0,0,0
XC18502,XC18502,0,0,1776.91,0,0,0,0.000602074,0.000993197,0,0,0,0,0
K18_5A2,K18_5A2,0,0,1776.91,0,0,0,0.000602074,0.000993197,0.4095,0,0,0,0
YC18503,YC18503,0,0,1777.3195,0,0,0,0.000612012,0.000977684,0,0,0,0,0
K18_5A3,K18_5A3,0,0,1777.3195,0,0,0,0.000612012,0.000977684,2.3022,0,0,0,0
K18_5B,K18_5B,0,0,1779.6217,0,0,0,0.000674566,0.000892483,3.0441,0,0,0,0
K18_5C,K18_5C,0,0,1782.6658,0,0,0,0.000770945,0.000786682,3.0441,0,0,0,0
K18_5D,K18_5D,0,0,1785.7099,0,0,0,0.000877894,0.00069166,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1788.754,0,0,0,0.000991757,0.000612066,0.0342,0,0,0,0
Q18601,Q18601,0,0,1788.7882,0,0,0,0.000993089,0.000611296,0.0534,0,0.037017995,0,0
BPM18601,BPM18601,0,0,1788.8416,0,0,0,0.000994189,0.000610705,0,0,0,0,0
Q18601,Q18601,0,0,1788.8416,0,0,0,0.000994189,0.000610705,0.0534,0,0.037017995,0,0
DAQ2,DAQ2,0,0,1788.895,0,0,0,0.000993326,0.000611327,0.027,0,0,0,0
K18_6A1,K18_6A1,0,0,1788.922,0,0,0,0.000992393,0.000611949,0.328,0,0,0,0
XC18602,XC18602,0,0,1789.25,0,0,0,0.000980889,0.000619513,0,0,0,0,0
K18_6A2,K18_6A2,0,0,1789.25,0,0,0,0.000980889,0.000619513,0.3885,0,0,0,0
YC18603,YC18603,0,0,1789.6385,0,0,0,0.000967343,0.000628773,0,0,0,0,0
K18_6A3,K18_6A3,0,0,1789.6385,0,0,0,0.000967343,0.000628773,2.3276,0,0,0,0
K18_6B,K18_6B,0,0,1791.9661,0,0,0,0.000888195,0.00069027,3.0441,0,0,0,0
K18_6C,K18_6C,0,0,1795.0102,0,0,0,0.000791369,0.000783087,3.0441,0,0,0,0
K18_6D,K18_6D,0,0,1798.0543,0,0,0,0.000704727,0.000885624,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1801.0984,0,0,0,0.000632139,0.00099466,0.0342,0,0,0,0
Q18701,Q18701,0,0,1801.1326,0,0,0,0.000631436,0.000995936,0.0534,0,-0.037676686,0,0
BPM18701,BPM18701,0,0,1801.186,0,0,0,0.000630979,0.000996929,0,0,0,0,0
Q18701,Q18701,0,0,1801.186,0,0,0,0.000630979,0.000996929,0.0534,0,-0.037676686,0,0
DAQ2,DAQ2,0,0,1801.2394,0,0,0,0.000631797,0.000995917,0.027,0,0,0,0
K18_7A1,K18_7A1,0,0,1801.2664,0,0,0,0.000632534,0.0009949,0.3336,0,0,0,0
XC18702,XC18702,0,0,1801.6,0,0,0,0.000641625,0.000982149,0,0,0,0,0
K18_7A2,K18_7A2,0,0,1801.6,0,0,0,0.000641625,0.000982149,0.3798,0,0,0,0
YC18703,YC18703,0,0,1801.9798,0,0,0,0.000652228,0.000967709,0,0,0,0,0
K18_7A3,K18_7A3,0,0,1801.9798,0,0,0,0.000652228,0.000967709,2.3307,0,0,0,0
K18_7B,K18_7B,0,0,1804.3105,0,0,0,0.000722421,0.00088106,3.0441,0,0,0,0
K18_7C,K18_7C,0,0,1807.3546,0,0,0,0.000824475,0.00077458,3.0441,0,0,0,0
K18_7D,K18_7D,0,0,1810.3987,0,0,0,0.000934496,0.000678657,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1813.4428,0,0,0,0.001049768,0.000598006,0.0342,0,0,0,0
Q18801,Q18801,0,0,1813.477,0,0,0,0.001051111,0.000597224,0.0534,0,0.044203179,0,0
BPM18801,BPM18801,0,0,1813.5304,0,0,0,0.001051966,0.000596713,0,0,0,0,0
Q18801,Q18801,0,0,1813.5304,0,0,0,0.001051966,0.000596713,0.0534,0,0.044203179,0,0
DAQ2,DAQ2,0,0,1813.5838,0,0,0,0.00105034,0.000597617,0.027,0,0,0,0
K18_8A1,K18_8A1,0,0,1813.6108,0,0,0,0.001048891,0.000598433,0.3292,0,0,0,0
XC18802,XC18802,0,0,1813.94,0,0,0,0.001031041,0.000608391,0,0,0,0,0
K18_8A2,K18_8A2,0,0,1813.94,0,0,0,0.001031041,0.000608391,0.4127,0,0,0,0
YC18803,YC18803,0,0,1814.3527,0,0,0,0.001008736,0.000621198,0,0,0,0,0
K18_8A3,K18_8A3,0,0,1814.3527,0,0,0,0.001008736,0.000621198,2.3022,0,0,0,0
K18_8B,K18_8B,0,0,1816.6549,0,0,0,0.000886098,0.000698282,3.0441,0,0,0,0
K18_8C,K18_8C,0,0,1819.699,0,0,0,0.00073063,0.000811232,3.0441,0,0,0,0
K18_8D1,K18_8D1,0,0,1822.7431,0,0,0,0.000587743,0.000932278,2.2729,0,0,0,0
XC18900,XC18900,0,0,1825.016,0,0,0,0.000495371,0.001026096,0,0,0,0,0
K18_8D2,K18_8D2,0,0,1825.016,0,0,0,0.000495371,0.001026096,0.364,0,0,0,0
YC18900,YC18900,0,0,1825.38,0,0,0,0.000482264,0.001041345,0,0,0,0,0
K18_8D3,K18_8D3,0,0,1825.38,0,0,0,0.000482264,0.001041345,0.4072,0,0,0,0
DAQ3,DAQ3,0,0,1825.7872,0,0,0,0.000468278,0.001058459,0.3533,0,0,0,0
Q18901,Q18901,0,0,1826.1405,0,0,0,0.000456872,0.001073591,0.0534,0,-0.044879158,0,0
BPM18901,BPM18901,0,0,1826.1939,0,0,0,0.000455748,0.001074596,0,0,0,0,0
Q18901,Q18901,0,0,1826.1939,0,0,0,0.000455748,0.001074596,0.0534,0,-0.044879158,0,0
DAQ4K,DAQ4K,0,0,1826.2473,0,0,0,0.000455731,0.001073026,0.222952,0,0,0,0
BL18900,BL18900,0,0,1826.470252,0,0,0,0.000458094,0.001061114,0,0,0,0,0
DAQ4L,DAQ4L,0,0,1826.470252,0,0,0,0.000458094,0.001061114,0.443738,0,0,0,0
WS18944,WS18944,0,0,1826.91399,0,0,0,0.000463528,0.001037465,0,0,0,0,0
DAQ4M,DAQ4M,0,0,1826.91399,0,0,0,0.000463528,0.001037465,0.31891,0,0,0,0
CX1896,CX1896,0,0,1827.2329,0,0,0,0.000468017,0.00102052,0,0,0,0,0
CY1896,CY1896,0,0,1827.2329,0,0,0,0.000468017,0.00102052,0,0,0,0,0
DAQ4N,DAQ4N,0,0,1827.2329,0,0,0,0.000468017,0.00102052,1.5671,0,0,0,0
LI18END,LI18END,0,0,1828.8,0,0,0,0.000496668,0.000937966,0,0,0,0,0
LI19BEG,LI19BEG,0,0,1828.8,0,0,0,0.000496668,0.000937966,0,0,0,0,0
K19_1A,K19_1A,0,0,1828.8,0,0,0,0.000496668,0.000937966,3.0441,0,0,0,0
K19_1B,K19_1B,0,0,1831.8441,0,0,0,0.000577103,0.000780935,3.0441,0,0,0,0
K19_1C,K19_1C,0,0,1834.8882,0,0,0,0.000680509,0.000633912,3.0441,0,0,0,0
K19_1D,K19_1D,0,0,1837.9323,0,0,0,0.000797766,0.000505163,2.8692,0,0,0,0
DAQ5A,DAQ5A,0,0,1840.8015,0,0,0,0.000916024,0.000415516,0.1,0,0,0,0
WS19144,WS19144,0,0,1840.9015,0,0,0,0.000920287,0.000413234,0,0,0,0,0
DAQ5B,DAQ5B,0,0,1840.9015,0,0,0,0.000920287,0.000413234,0.0749,0,0,0,0
DAQ1,DAQ1,0,0,1840.9764,0,0,0,0.000923484,0.000411567,0.0342,0,0,0,0
Q19201,Q19201,0,0,1841.0106,0,0,0,0.000924945,0.000410819,0.0534,0,0.051650801,0,0
BPM19201,BPM19201,0,0,1841.064,0,0,0,0.000925951,0.000410233,0,0,0,0,0
Q19201,Q19201,0,0,1841.064,0,0,0,0.000925951,0.000410233,0.0534,0,0.051650801,0,0
DAQ2,DAQ2,0,0,1841.1174,0,0,0,0.000924405,0.000410797,0.027,0,0,0,0
K19_2A1,K19_2A1,0,0,1841.1444,0,0,0,0.00092298,0.000411376,0.3256,0,0,0,0
XC19202,XC19202,0,0,1841.47,0,0,0,0.000905695,0.00041868,0,0,0,0,0
K19_2A2,K19_2A2,0,0,1841.47,0,0,0,0.000905695,0.00041868,0.3592,0,0,0,0
YC19203,YC19203,0,0,1841.8292,0,0,0,0.000886708,0.000427513,0,0,0,0,0
K19_2A3,K19_2A3,0,0,1841.8292,0,0,0,0.000886708,0.000427513,2.3593,0,0,0,0
K19_2B,K19_2B,0,0,1844.1885,0,0,0,0.000764478,0.00050227,3.0441,0,0,0,0
K19_2C,K19_2C,0,0,1847.2326,0,0,0,0.000616363,0.000627799,3.0441,0,0,0,0
K19_2D,K19_2D,0,0,1850.2767,0,0,0,0.000487698,0.00077091,2.8692,0,0,0,0
DAQ5A,DAQ5A,0,0,1853.1459,0,0,0,0.000400825,0.000914277,0.1,0,0,0,0
WS19244,WS19244,0,0,1853.2459,0,0,0,0.000398713,0.000919416,0,0,0,0,0
DAQ5B,DAQ5B,0,0,1853.2459,0,0,0,0.000398713,0.000919416,0.0749,0,0,0,0
DAQ1,DAQ1,0,0,1853.3208,0,0,0,0.000397179,0.000923268,0.0342,0,0,0,0
Q19301,Q19301,0,0,1853.355,0,0,0,0.000396491,0.000925028,0.0534,0,-0.055913661,0,0
BPM19301,BPM19301,0,0,1853.4084,0,0,0,0.000396027,0.000926395,0,0,0,0,0
Q19301,Q19301,0,0,1853.4084,0,0,0,0.000396027,0.000926395,0.0534,0,-0.055913661,0,0
DAQ2,DAQ2,0,0,1853.4618,0,0,0,0.000396766,0.000924999,0.027,0,0,0,0
K19_3A1,K19_3A1,0,0,1853.4888,0,0,0,0.000397447,0.000923595,0.3312,0,0,0,0
XC19302,XC19302,0,0,1853.82,0,0,0,0.000406167,0.000906282,0,0,0,0,0
K19_3A2,K19_3A2,0,0,1853.82,0,0,0,0.000406167,0.000906282,0.3695,0,0,0,0
YC19303,YC19303,0,0,1854.1895,0,0,0,0.000416768,0.00088705,0,0,0,0,0
K19_3A3,K19_3A3,0,0,1854.1895,0,0,0,0.000416768,0.00088705,2.3434,0,0,0,0
K19_3B,K19_3B,0,0,1856.5329,0,0,0,0.000501197,0.000767472,3.0441,0,0,0,0
K19_3C,K19_3C,0,0,1859.577,0,0,0,0.000639422,0.000621373,3.0441,0,0,0,0
K19_3D,K19_3D,0,0,1862.6211,0,0,0,0.000793983,0.000493813,2.8692,0,0,0,0
DAQ5A,DAQ5A,0,0,1865.4903,0,0,0,0.000947217,0.000405999,0.1,0,0,0,0
WS19344,WS19344,0,0,1865.5903,0,0,0,0.000952688,0.0004038,0,0,0,0,0
DAQ5B,DAQ5B,0,0,1865.5903,0,0,0,0.000952688,0.0004038,0.0749,0,0,0,0
DAQ1,DAQ1,0,0,1865.6652,0,0,0,0.000956789,0.000402198,0.0342,0,0,0,0
Q19401,Q19401,0,0,1865.6994,0,0,0,0.000958662,0.000401479,0.0534,0,0.051720032,0,0
BPM19401,BPM19401,0,0,1865.7528,0,0,0,0.000960264,0.000400927,0,0,0,0,0
Q19401,Q19401,0,0,1865.7528,0,0,0,0.000960264,0.000400927,0.0534,0,0.051720032,0,0
DAQ2,DAQ2,0,0,1865.8062,0,0,0,0.000959215,0.000401501,0.027,0,0,0,0
K19_4A1,K19_4A1,0,0,1865.8332,0,0,0,0.000958015,0.00040208,0.3268,0,0,0,0
XC19402,XC19402,0,0,1866.16,0,0,0,0.000943397,0.000409413,0,0,0,0,0
K19_4A2,K19_4A2,0,0,1866.16,0,0,0,0.000943397,0.000409413,0.3897,0,0,0,0
YC19403,YC19403,0,0,1866.5497,0,0,0,0.00092604,0.000419057,0,0,0,0,0
K19_4A3,K19_4A3,0,0,1866.5497,0,0,0,0.00092604,0.000419057,2.3276,0,0,0,0
K19_4B,K19_4B,0,0,1868.8773,0,0,0,0.000824354,0.00049343,3.0441,0,0,0,0
K19_4C,K19_4C,0,0,1871.9214,0,0,0,0.000698517,0.000619773,3.0441,0,0,0,0
K19_4D1,K19_4D1,0,0,1874.9655,0,0,0,0.000585302,0.000763621,1.595,0,0,0,0
YC57145,YC57145,0,0,1876.5605,0,0,0,0.000533642,0.00084293,0,0,0,0,0
K19_4D2,K19_4D2,0,0,1876.5605,0,0,0,0.000533642,0.00084293,0.3207,0,0,0,0
YC57146,YC57146,0,0,1876.8812,0,0,0,0.000524096,0.00085912,0,0,0,0,0
K19_4D3,K19_4D3,0,0,1876.8812,0,0,0,0.000524096,0.00085912,0.2537,0,0,0,0
DAA7L,DAA7L,0,0,1877.1349,0,0,0,0.000516769,0.000871979,0.0931,0,0,0,0
MSCAVEXT,MSCAVEXT,0,0,1877.228,0,0,0,0.00051415,0.00087674,0,0,0,0,0
DBKY170,DBKY170,0,0,1877.228,0,0,0,0.00051415,0.00087674,0.25,0,0,0,0
DBKY170,DBKY170,0,0,1877.478,0,0,0,0.000507255,0.00088955,0.25,0,0,0,0
DAA7M,DAA7M,0,0,1877.728,0,0,0,0.00050057,0.0009024,0.2816,0,0,0,0
DAQ1,DAQ1,0,0,1878.0096,0,0,0,0.0004933,0.000916918,0.0342,0,0,0,0
Q19501,Q19501,0,0,1878.0438,0,0,0,0.000492436,0.000918685,0.0534,0,-0.048953965,0,0
BPM19501,BPM19501,0,0,1878.0972,0,0,0,0.000491739,0.000920242,0,0,0,0,0
Q19501,Q19501,0,0,1878.0972,0,0,0,0.000491739,0.000920242,0.0534,0,-0.048953965,0,0
DAQ2,DAQ2,0,0,1878.1506,0,0,0,0.000492339,0.000919396,0.027,0,0,0,0
K19_5A1,K19_5A1,0,0,1878.1776,0,0,0,0.000492971,0.000918361,0.3324,0,0,0,0
XC19502,XC19502,0,0,1878.51,0,0,0,0.000500903,0.00090553,0,0,0,0,0
K19_5A2,K19_5A2,0,0,1878.51,0,0,0,0.000500903,0.00090553,0.4032,0,0,0,0
YC19503,YC19503,0,0,1878.9132,0,0,0,0.000511031,0.000890054,0,0,0,0,0
K19_5A3,K19_5A3,0,0,1878.9132,0,0,0,0.000511031,0.000890054,2.3085,0,0,0,0
K19_5B,K19_5B,0,0,1881.2217,0,0,0,0.000578175,0.000803569,3.0441,0,0,0,0
K19_5C,K19_5C,0,0,1884.2658,0,0,0,0.000684299,0.000696928,3.0441,0,0,0,0
K19_5D,K19_5D,0,0,1887.3099,0,0,0,0.000802881,0.00060258,3.0441,0,0,0,0
DAQ1,DAQ1,0,0,1890.354,0,0,0,0.00092897,0.000526869,0.0342,0,0,0,0
Q19601,Q19601,0,0,1890.3882,0,0,0,0.000930432,0.000526164,0.0534,0,0.041194384,0,0
BPM19601,BPM19601,0,0,1890.4416,0,0,0,0.000931691,0.000525649,0,0,0,0,0
Q19601,Q19601,0,0,1890.4416,0,0,0,0.000931691,0.000525649,0.0534,0,0.041194384,0,0
DAQ2,DAQ2,0,0,1890.495,0,0,0,0.000930903,0.000526298,0.027,0,0,0,0
K19_6A1,K19_6A1,0,0,1890.522,0,0,0,0.000929987,0.000526922,0.328,0,0,0,0
XC19602,XC19602,0,0,1890.85,0,0,0,0.000918772,0.000534599,0,0,0,0,0
K19_6A2,K19_6A2,0,0,1890.85,0,0,0,0.000918772,0.000534599,0.3854,0,0,0,0
YC19603,YC19603,0,0,1891.2354,0,0,0,0.00090567,0.000543998,0,0,0,0,0
K19_6A3,K19_6A3,0,0,1891.2354,0,0,0,0.00090567,0.000543998,2.3307,0,0,0,0
K19_6B,K19_6B,0,0,1893.5661,0,0,0,0.000828389,0.000608372,3.0441,0,0,0,0
K19_6C,K19_6C,0,0,1896.6102,0,0,0,0.000734025,0.000707287,3.0441,0,0,0,0
K19_6D1,K19_6D1,0,0,1899.6543,0,0,0,0.000649911,0.000817173,0.8425,0,0,0,0
YC19700,YC19700,0,0,1900.4968,0,0,0,0.000628988,0.000848952,0,0,0,0,0
K19_6D2,K19_6D2,0,0,1900.4968,0,0,0,0.000628988,0.000848952,1.4632,0,0,0,0
XC19700,XC19700,0,0,1901.96,0,0,0,0.000595588,0.000905199,0,0,0,0,0
K19_6D3,K19_6D3,0,0,1901.96,0,0,0,0.000595588,0.000905199,0.7384,0,0,0,0
DAQ1,DAQ1,0,0,1902.6984,0,0,0,0.000580323,0.000934039,0.0342,0,0,0,0
Q19701,Q19701,0,0,1902.7326,0,0,0,0.000579652,0.000935395,0.0534,0,-0.031954914,0,0
BPM19701,BPM19701,0,0,1902.786,0,0,0,0.000579104,0.000936716,0,0,0,0,0
Q19701,Q19701,0,0,1902.786,0,0,0,0.000579104,0.000936716,0.0534,0,-0.031954914,0,0
D19M1,D19M1,0,0,1902.8394,0,0,0,0.000579551,0.000936439,11.72843775,0,0,0,0
